Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Mumbai,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m
01/11/19,65,35.75,70.2,53.95,74.1,0.68,61.75,0,0,0,0,1,27.21408333,82.50181617,23.80991667,31.93902896,0.420833333,0.420833333,0,0,1008.5125,1007.824498,54.10416763,20.625,42.79166667,65.70833333,8.844922179,13.86895338,134.1966204,140.817622,19.30499967
02/11/19,43,23.65,46.44,35.69,49.02,0.45,40.85,0,0,0,0,1,27.0245,84.30598017,23.9745,31.97870654,0.0125,0.0125,0,0,1011.375,1010.684629,24.91250063,2.916666667,14.16666667,45.95833333,8.659644817,13.95622515,140.7288859,147.539465,18.68999956
03/11/19,69,37.95,74.52,57.27,78.66,0.72,65.55,0,0,0,0,1,26.66616667,85.567419,23.90783333,31.96736446,0,0,0,0,1013.4625,1012.769848,17.03750042,0.5,2.375,50.54166667,6.227322713,9.849143504,157.2922173,174.5080462,14.03999956
04/11/19,71,39.05,76.68,58.93,80.94,0.75,67.45,0,0,0,0,1,27.12241667,87.24563275,24.73283333,32.45094617,0,0,0,0,1013.533333,1012.841753,11.56250024,1.041666667,1.416666667,32.58333333,9.59579285,15.6066202,232.8761939,215.0949516,19.84499969
05/11/19,71,39.05,76.68,58.93,80.94,0.75,67.45,0,0,0,0,1,27.29325,86.22375083,24.68491667,32.74255967,0.004166667,0.004166667,0,0,1011.083333,1010.39376,13.03750009,2.083333333,2.916666667,31.375,8.630669817,13.83245897,190.5657585,216.6349039,18.10499965
06/11/19,109,59.95,117.72,90.47,124.26,1.14,103.55,0,0,0,0,1,27.09741667,86.18692733,24.50575,32.62947129,0.004166667,0.004166667,0,0,1008.954167,1008.265621,9.674999975,6.291666667,0.541666667,12.29166667,7.395781529,11.5946935,218.7693415,220.078221,16.2149994
07/11/19,71,39.05,76.68,58.93,80.94,0.75,67.45,0,0,0,0,1,26.862,82.95758263,23.67241667,30.38916938,0.170833333,0.170833333,0,0,1008.741667,1008.052721,44.56249996,23.45833333,19.16666667,39.83333333,17.11791151,25.1918965,202.5945608,204.354365,33.55499921
08/11/19,46,25.3,49.68,38.18,52.44,0.48,43.7,0,0,0,0,1,25.93908333,87.32165571,23.64325,30.25986404,0.15,0.15,0,0,1010.166667,1009.474609,57.05416679,39.04166667,31.16666667,17.375,10.81238379,15.63060348,232.5856083,233.6939888,22.81499992
09/11/19,75,41.25,81,62.25,85.5,0.79,71.25,0,0,0,0,1,26.09741667,87.19423579,23.73491667,31.07308071,0.041666667,0.041666667,0,0,1010.8375,1010.145378,19.53749996,11.04166667,16,0,7.182684563,10.13657677,189.5592912,196.776305,15.1349997
10/11/19,92,50.6,99.36,76.36,104.88,0.97,87.4,0,0,0,0,1,26.137,88.16788833,23.94533333,31.19899179,0,0,0,0,1010.795833,1010.10382,3.775000017,3.5,1.041666667,0,8.286332079,12.64950948,164.0614716,151.5713893,17.6399999
11/11/19,109,59.95,117.72,90.47,124.26,1.14,103.55,0,0,0,0,1,26.32866667,84.75676738,23.39533333,31.21301317,0,0,0,0,1010.383333,1009.691993,5.324999796,4.25,2.5,0,7.246648454,11.89754555,154.6305073,153.1518091,15.62999954
12/11/19,138,75.9,149.04,114.54,157.32,1.45,131.1,0,0,0,0,1,27.17241667,80.83139546,23.37658333,32.10636667,0,0,0,0,1011.133333,1010.443473,3.8750001,0.125,4.958333333,2.625,6.724908567,11.28482927,185.1665914,157.0539721,14.96999963
13/11/19,132,72.6,142.56,109.56,150.48,1.39,125.4,0,0,0,0,1,27.43908333,77.26272233,22.69533333,31.8902495,0,0,0,0,1012.033333,1011.34337,16.6250006,2.125,19.79166667,9.458333333,7.029080342,11.41934693,146.7740084,166.3339671,14.9699996
14/11/19,115,63.25,124.2,95.45,131.1,1.21,109.25,0,0,0,0,1,26.412,69.9629055,20.05575,29.39200504,0,0,0,0,1012.016667,1011.324381,1.03750002,0.166666667,1.041666667,0.875,7.777709338,14.27119501,145.7360236,146.6560996,16.18499975
15/11/19,139,76.45,150.12,115.37,158.46,1.46,132.05,0,0,0,0,1,26.93908333,74.93211717,21.87866667,30.73574375,0,0,0,0,1011.691667,1011.000877,27.30000067,1.875,32,21.375,7.529110833,13.5596282,141.8458636,141.7669072,15.44999965
16/11/19,151,83.05,163.08,125.33,172.14,1.59,143.45,0,0,0,0,1,27.612,77.45563738,23.1245,32.2875595,0,0,0,0,1011.841667,1011.152303,21.21250034,2.833333333,10,42.20833333,7.228808213,12.40755865,151.9827073,155.1822193,15.82499942
17/11/19,145,79.75,156.6,120.35,165.3,1.52,137.75,0,0,0,0,1,28.49116692,68.70765125,21.9745,32.18651392,0,0,0,0,1012.654167,1011.966221,12.10000018,2.416666667,4.875,23.33333333,9.564119263,17.4077844,175.5239743,151.3517264,19.51499971
18/11/19,135,74.25,145.8,112.05,153.9,1.42,128.25,0,0,0,0,1,26.80366667,70.729447,20.81408333,29.78506758,0,0,0,0,1012.1875,1011.496043,11.87500039,0,0,39.58333333,10.30967796,17.81338233,182.8880134,186.6206734,21.44999935
19/11/19,192,105.6,207.36,159.36,218.88,2.02,182.4,0,0,0,0,1,26.53908358,68.56727983,19.88908333,29.02910688,0,0,0,0,1011.283333,1010.591858,21.07500077,0,0,70.25,10.40910512,17.61267133,166.2111043,138.4325894,20.47499946
20/11/19,207,113.85,223.56,171.81,235.98,2.17,196.65,0,0,0,0,1,26.48283333,74.05216908,21.19116667,29.86903954,0,0,0,0,1010.758333,1010.06711,17.00000075,0,0.083333333,56.5,8.762509383,15.40135976,153.6866808,155.5450527,18.19499944
21/11/19,202,111.1,218.16,167.66,230.28,2.12,191.9,0,0,0,0,1,27.59116704,72.26884433,21.78491667,31.375676,0,0,0,0,1011.8125,1011.123072,9.300000079,2.791666667,9.708333333,3.208333333,8.106372629,14.46218054,132.5645278,131.665576,16.85999967
22/11/19,205,112.75,221.4,170.15,233.7,2.15,194.75,0,0,0,0,1,27.38283333,71.49684642,21.40575,30.92524688,0,0,0,0,1013.266667,1012.575813,4.100000143,0.166666667,6.458333333,0.25,8.200701992,14.3712374,171.7080602,172.7793046,17.50499963
23/11/19,180,99,194.4,149.4,205.2,1.89,171,0,0,0,0,1,27.13908333,69.85170742,20.78908333,30.30050038,0,0,0,0,1012.483333,1011.79244,10.82500048,0,0.041666667,36,8.769625583,15.58296261,171.8701703,174.8833324,18.61499946
24/11/19,172,94.6,185.76,142.76,196.08,1.81,163.4,0,0,0,0,1,26.93283346,70.92811079,20.65783333,30.059132,0,0,0,0,1011.958333,1011.267299,1.275000058,0.041666667,1.083333333,1.958333333,8.649343108,14.53211148,155.0835724,170.3287258,17.99999963
25/11/19,205,112.75,221.4,170.15,233.7,2.15,194.75,0,0,0,0,1,26.41825013,70.66894158,20.20366667,29.36055542,0,0,0,0,1011.216667,1010.524989,0.700000004,0,1.166666667,0,8.269920621,14.13871968,139.841068,141.233814,17.35500002
26/11/19,184,101.2,198.72,152.72,209.76,1.93,174.8,0,0,0,0,1,26.60366679,70.294286,20.38075,29.64922679,0,0,0,0,1010.175,1009.48447,2.125000092,0.083333333,0.333333333,6.166666667,8.169140913,14.46838572,155.0900948,160.4887455,17.96999971
27/11/19,171,94.05,184.68,141.93,194.94,1.8,162.45,0,0,0,0,1,26.85783333,69.86811029,20.40575,29.77468613,0,0,0,0,1010.970833,1010.280305,2.262500042,0.666666667,2,1.541666667,9.115788879,16.38589123,151.2768432,153.4089883,19.0649995
28/11/19,153,84.15,165.24,126.99,174.42,1.61,145.35,0,0,0,0,1,27.262,66.50025121,20.1495,30.04802654,0,0,0,0,1011.408333,1010.718436,9.850000396,0.166666667,11.375,9.583333333,9.009887204,16.20279835,181.0524791,152.8926862,18.83999956
29/11/19,163,89.65,176.04,135.29,185.82,1.71,154.85,0,0,0,0,1,27.237,70.58625029,21.18491667,30.52358517,0,0,0,0,1011.758333,1011.06816,15.38750034,2.458333333,9.125,25.66666667,9.119147813,14.98328473,201.8056721,160.4082735,19.16999971
30/11/19,190,104.5,205.2,157.7,216.6,2,180.5,0,0,0,0,1,27.71408346,72.19426717,22.04533333,31.52719396,0,0,0,0,1011.408333,1010.719502,33.20000079,1.916666667,14.45833333,76,8.305984813,15.10727295,185.8379479,177.8498883,18.04499981
01/12/19,211,116.05,227.88,175.13,240.54,2.22,200.45,0,0,0,0,1,27.77241667,68.54877783,21.25783333,30.98081754,0,0,0,0,1011.529167,1010.840401,29.35000088,0.291666667,4.083333333,88.79166667,9.825667704,17.02622544,154.0499633,160.8289853,20.20499975
02/12/19,151,83.05,163.08,125.33,172.14,1.59,143.45,0,0,0,0,1,28.13075025,65.31694342,20.70366667,31.18489571,0,0,0,0,1011.270833,1010.583021,18.77500075,0.5,15.04166667,31,9.037898229,15.3457125,146.165227,125.6565349,18.83999967
03/12/19,104,57.2,112.32,86.32,118.56,1.09,98.8,0,0,0,0,1,27.86408333,66.76959379,20.8995,30.86660963,0.004166667,0.004166667,0,0,1011.729167,1011.040492,35.15000079,3.916666667,13.54166667,78.33333333,9.817096617,16.5508385,149.2449579,138.6843094,20.93999979
04/12/19,92,50.6,99.36,76.36,104.88,0.97,87.4,0,0,0,0,1,27.68491667,74.48314992,22.50575,31.734929,0.1,0.1,0,0,1012.975,1012.285058,59.76250217,2.875,48.41666667,93.75,8.440176446,13.66338158,227.2350733,228.4717838,18.44999952
05/12/19,112,61.6,120.96,92.96,127.68,1.18,106.4,0,0,0,0,1,27.80158333,69.53027138,21.52033333,31.10166125,0.041666667,0.041666667,0,0,1014.070833,1013.380434,64.575003,0.75,74,65,9.56992355,15.98539476,63.2536577,67.40537867,19.10999984
06/12/19,199,109.45,214.92,165.17,226.86,2.09,189.05,0,0,0,0,1,27.65158333,60.912977,19.18075,29.74338492,0,0,0,0,1013.2,1012.509785,14.43750068,0,3.791666667,40.54166667,10.21680691,17.63473633,135.117782,114.0149135,21.67499979
07/12/19,145,79.75,156.6,120.35,165.3,1.52,137.75,0,0,0,0,1,26.25158333,62.94718867,18.33491667,27.98987983,0,0,0,0,1012.779167,1012.085964,2.950000192,0,0.083333333,9.666666667,10.01136153,17.10951552,169.599799,168.6574287,21.01499977
08/12/19,174,95.7,187.92,144.42,198.36,1.83,165.3,0,0,0,0,1,26.10991667,65.07520208,18.6995,28.15863288,0,0,0,0,1013.058333,1012.364666,10.07500013,0.458333333,1.791666667,28.625,9.104588288,15.19880968,168.4917485,172.31867,18.65999979
09/12/19,206,113.3,222.48,170.98,234.84,2.16,195.7,0,0,0,0,1,26.84116679,69.92883742,20.59741667,29.89198675,0,0,0,0,1012.695833,1012.004146,13.425,3.375,6.833333333,20.95833333,8.600486896,14.27323707,174.7262818,177.7475863,18.01499965
10/12/19,174,95.7,187.92,144.42,198.36,1.83,165.3,0,0,0,0,1,26.70158333,75.79980125,21.77241667,30.45683342,0,0,0,0,1011.470833,1010.779614,7.637500196,1.25,8.375,4.958333333,7.928496808,13.27069924,156.8698383,156.8334682,16.88999973
11/12/19,206,113.3,222.48,170.98,234.84,2.16,195.7,0,0,0,0,1,26.23075,76.61027121,21.537,29.85573333,0,0,0,0,1010.491667,1009.80005,1.625000017,0.333333333,1.541666667,1.333333333,7.885968654,11.68407319,227.9215941,242.6938361,16.58999968
12/12/19,215,118.25,232.2,178.45,245.1,2.26,204.25,0,0,0,0,1,25.40991667,76.21223725,20.58075,28.52360096,0,0,0,0,1010.804167,1010.110451,13.00000042,0.708333333,2,37.20833333,8.009919708,12.4534005,204.3328266,241.3752099,17.17499954
13/12/19,185,101.75,199.8,153.55,210.9,1.94,175.75,0,0,0,0,1,24.66616667,74.48479713,19.64325,26.85841788,0,0,0,0,1013.204167,1012.507042,15.06250051,1.291666667,0,46.33333333,11.07388568,18.3599751,169.6768387,180.7122258,22.84499944
14/12/19,99,54.45,106.92,82.17,112.86,1.04,94.05,0,0,0,0,1,24.40158333,63.72072133,16.83283331,25.05695683,0,0,0,0,1014.35,1013.651514,19.75000075,0,0.041666667,65.75,13.04636223,22.03556944,188.6638185,174.1137075,25.81499921
15/12/19,133,73.15,143.64,110.39,151.62,1.4,126.35,0,0,0,0,1,24.34741667,66.85689467,17.66408329,25.73163658,0,0,0,0,1012.941667,1012.244007,12.30000054,0,0.75,39.5,10.48387075,17.89871681,272.7913441,156.9994696,22.33499938
16/12/19,191,105.05,206.28,158.53,217.74,2.01,181.45,0,0,0,0,1,25.05158333,71.29842908,19.35991667,27.13888688,0,0,0,0,1012.95,1012.253947,19.32500038,1.041666667,7,47.29166667,10.79123415,18.53210104,193.2650898,154.5425947,22.25999969
17/12/19,175,96.25,189,145.25,199.5,1.84,166.25,0,0,0,0,1,25.55575,71.45332713,19.70783333,27.804038,0,0,0,0,1013.466667,1012.771405,10.48750046,0,6,22.95833333,11.03249048,18.37803746,145.5598108,151.7512354,22.39499963
18/12/19,161,88.55,173.88,133.63,183.54,1.69,152.95,0,0,0,0,1,25.84116667,65.43210917,18.44325,27.62605346,0,0,0,0,1013.941667,1013.24675,13.68750033,0.166666667,4.041666667,37.04166667,10.09395609,17.75103943,128.4585608,134.4494858,21.02999946
19/12/19,166,91.3,179.28,137.78,189.24,1.74,157.7,0,0,0,0,1,25.59533333,66.34973067,18.51616667,27.40548308,0,0,0,0,1012.741667,1012.047048,5.187500175,0.791666667,2.125,10.66666667,10.18561805,18.10881548,158.52773,161.5105056,20.98499958
20/12/19,197,108.35,212.76,163.51,224.58,2.07,187.15,0,0,0,0,1,25.34325,72.25585388,19.60366667,27.96902775,0,0,0,0,1012.045833,1011.351095,20.47500067,0.708333333,3.875,58.375,8.079636892,13.81302199,172.457176,155.956329,17.14499965
21/12/19,203,111.65,219.24,168.49,231.42,2.13,192.85,0,0,0,0,1,25.78908333,70.57790483,19.77866667,28.28047742,0,0,0,0,1011.420833,1010.727552,12.03750044,0.041666667,2.958333333,34.08333333,8.897235221,15.44147993,222.8384437,181.1529591,18.44999971
22/12/19,213,117.15,230.04,176.79,242.82,2.24,202.35,0,0,0,0,1,26.78491667,64.20368038,19.02033333,28.89070667,0,0,0,0,1011.233333,1010.542509,40.25000154,0.625,58.75,14.79166667,9.005685608,15.73826972,178.8971591,177.9508612,18.29999935
23/12/19,212,116.6,228.96,175.96,241.68,2.23,201.4,0,0,0,0,1,26.45575,73.76537871,20.89741667,29.95051642,0,0,0,0,1010.895833,1010.204435,18.53750021,2.291666667,10.875,33.16666667,6.536137308,10.68293104,169.007473,173.0120386,14.53499975
24/12/19,245,134.75,264.6,203.35,279.3,2.57,232.75,0,0,0,0,1,26.65783333,71.42796179,20.90158333,29.91704529,0,0,0,0,1012.241667,1011.54987,24.65000142,1.041666667,25.66666667,27.70833333,7.970978796,12.93154999,164.9568048,153.1632102,17.42999943
25/12/19,280,154,302.4,232.4,319.2,2.94,266,0,0,0,0,1,26.612,71.58629283,20.93491667,29.351136,0.0375,0.0375,0,0,1012.5,1011.807893,59.80000267,0,65.20833333,68.91666667,11.27585987,17.45732221,187.6357472,159.2317929,23.74499915
26/12/19,244,134.2,263.52,202.52,278.16,2.56,231.8,0,0,0,0,1,25.32241667,62.82842967,17.48908329,26.37932183,0,0,0,0,1012.25,1011.555036,8.512500592,0.041666667,11.5,5.25,11.96915656,19.59556231,258.6800958,187.1231064,24.04499908
27/12/19,183,100.65,197.64,151.89,208.62,1.92,173.85,0,0,0,0,1,24.29533333,70.0407845,18.30783333,26.05785213,0,0,0,0,1011.141667,1010.445058,20.43750079,0.25,0.333333333,66.70833333,9.782551825,16.61667855,166.2596868,158.062053,20.74499963
28/12/19,162,89.1,174.96,134.46,184.68,1.7,153.9,0,0,0,0,1,25.07033333,64.69697533,17.72033331,26.36044042,0,0,0,0,1011.241667,1010.546802,8.400000042,1.083333333,3.416666667,17.91666667,11.18417974,18.74314018,163.184632,154.8407913,23.09999981
29/12/19,153,84.15,165.24,126.99,174.42,1.61,145.35,0,0,0,0,1,24.75991667,69.97111788,18.67241667,26.70787688,0.004166667,0.004166667,0,0,1011.716667,1011.020775,28.08750046,5.958333333,19.29166667,37.16666667,9.030456321,14.18000724,220.7331771,167.7208885,18.85499979
30/12/19,197,108.35,212.76,163.51,224.58,2.07,187.15,0,0,0,0,1,23.562,74.61848925,18.61616667,25.40548638,0,0,0,0,1012.141667,1011.442698,1.462499925,1.625,0,0,10.12500813,16.753068,206.758354,222.9872027,21.49499954
31/12/19,147,80.85,158.76,122.01,167.58,1.54,139.65,0,0,0,0,1,21.86408333,65.53351933,14.63491658,21.98555421,0,0,0,0,1013.025,1012.321344,0,0,0,0,10.67336877,17.1460485,150.9349098,162.7996224,21.6599995
01/01/20,198,108.9,213.84,164.34,225.72,2.08,188.1,0,0,0,0,1,21.26408333,77.10916279,16.70574998,22.63097413,0,0,0,0,1014.216667,1013.51074,2.025000083,0,0,6.75,7.779224504,11.53944302,184.097576,205.0837656,16.72499969
02/01/20,243,133.65,262.44,201.69,277.02,2.55,230.85,0,0,0,0,1,22.26825,76.52282979,17.45366663,23.81436179,0,0,0,0,1015.933333,1015.228622,2.15000005,0.166666667,0.333333333,6,8.806400413,14.54472715,169.7578195,251.7259423,18.70499985
03/01/20,201,110.55,217.08,166.83,229.14,2.11,190.95,0,0,0,0,1,22.0745,70.41739917,16.23074992,22.321331,0,0,0,0,1014.8875,1014.183085,17.76250054,1.125,0,55.83333333,13.96024746,22.57621725,174.1324664,188.1662933,27.6749995
04/01/20,221,121.55,238.68,183.43,251.94,2.32,209.95,0,0,0,0,1,21.59116667,69.38090838,15.44741663,21.62824583,0,0,0,0,1013.1625,1012.458105,5.200000075,0.166666667,0,16.83333333,13.39582943,21.62875671,197.8934926,182.8011566,26.60999896
05/01/20,211,116.05,227.88,175.13,240.54,2.22,200.45,0,0,0,0,1,23.80783333,61.66976371,15.70574994,24.10376938,0,0,0,0,1012.629167,1011.930379,0.0375,0.041666667,0,0,12.27327838,21.5429213,136.408215,141.1306789,24.85499942
06/01/20,137,75.35,147.96,113.71,156.18,1.44,130.15,0,0,0,0,1,24.77866667,66.00104363,17.6745,26.07882367,0,0,0,0,1013.529167,1012.832088,0.437500013,0.041666667,0.666666667,0,11.08671475,17.68287868,227.282195,164.1872581,22.27499966
07/01/20,189,103.95,204.12,156.87,215.46,1.98,179.55,0,0,0,0,1,23.99533333,78.91616654,19.912,26.57741308,0,0,0,0,1012.858333,1012.159869,7.199999883,5.541666667,3.208333333,0.958333333,9.353268004,13.9766444,169.2198898,195.7183454,19.16999954
08/01/20,152,83.6,164.16,126.16,173.28,1.6,144.4,0,0,0,0,1,23.75158333,70.31982704,17.84741667,25.06368938,0,0,0,0,1013.216667,1012.517407,6.712500017,4.708333333,4.125,0,11.70944158,18.99859746,244.0911754,243.0233767,23.27999983
09/01/20,124,68.2,133.92,102.92,141.36,1.3,117.8,0,0,0,0,1,22.60158333,59.36197138,14.07033323,22.03137492,0,0,0,0,1013.104167,1012.402215,0.687500002,0,0,2.291666667,14.06854791,23.03461354,168.661437,171.2778116,28.1549994
10/01/20,125,68.75,135,103.75,142.5,1.31,118.75,0,0,0,0,1,24.34116667,61.21747683,16.07658329,24.974505,0,0,0,0,1012.616667,1011.919147,6.862500125,2.291666667,1.833333333,12.33333333,11.24538113,19.05555625,162.2450789,169.2842018,23.42999956
11/01/20,155,85.25,167.4,128.65,176.7,1.63,147.25,0,0,0,0,1,25.6745,67.37513746,18.72866667,27.643996,0,0,0,0,1013.333333,1012.638434,2.949999988,0.791666667,3.458333333,0.541666667,9.843613038,16.13976818,161.6139658,142.9774398,19.58999973
12/01/20,217,119.35,234.36,180.11,247.38,2.28,206.15,0,0,0,0,1,24.77241667,76.63104563,19.80575,27.56506642,0,0,0,0,1012.991667,1012.294933,6.599999963,6.166666667,1.75,0,8.040904596,12.3637878,157.5521109,152.0922896,17.65499961
13/01/20,163,89.65,176.04,135.29,185.82,1.71,154.85,0,0,0,0,1,23.94741667,84.76906233,21.0745,27.23363392,0.020833333,0.020833333,0,0,1012.095833,1011.397799,9.262500054,6.833333333,5,0.375,8.367417954,13.72204714,211.8515985,222.6584601,18.95999958
14/01/20,84,46.2,90.72,69.72,95.76,0.88,79.8,0,0,0,0,1,23.02866667,73.66134304,17.88283327,24.16414996,0.004166667,0.004166667,0,0,1012.204167,1011.503917,11.32499983,6.458333333,2.416666667,13.54166667,12.9554507,20.351221,223.3119818,222.9186918,26.32499992
15/01/20,96,52.8,103.68,79.68,109.44,1.01,91.2,0,0,0,0,1,21.71616667,65.29525821,14.53699992,21.37912971,0,0,0,0,1013.204167,1012.500083,3.062500042,1.458333333,2.916666667,0,13.5432158,20.59938754,261.713235,272.29455,27.16499929
16/01/20,81,44.55,87.48,67.23,92.34,0.85,76.95,0,0,0,0,1,20.04325,58.31147775,11.33283329,18.67865158,0,0,0,0,1014.495833,1013.786823,1.124999967,1.25,0,0,13.44966455,21.38914548,197.0954199,195.3850647,27.08999946
17/01/20,88,48.4,95.04,73.04,100.32,0.92,83.6,0,0,0,0,1,19.70783333,59.24759075,11.06199995,18.07156,0,0,0,0,1014.420833,1013.711052,0,0,0,0,15.02723529,24.78326046,159.8933042,160.4980892,29.56499975
18/01/20,188,103.4,203.04,156.04,214.32,1.97,178.6,0,0,0,0,1,21.91824998,61.07515567,13.66616667,21.64108713,0,0,0,0,1012.829167,1012.125751,0.612500042,0.041666667,0,1.916666667,11.52596862,20.00995229,232.7995693,176.7852817,23.53499938
19/01/20,210,115.5,226.8,174.3,239.4,2.21,199.5,0,0,0,0,1,23.17033333,66.36784725,16.22866667,23.98917621,0,0,0,0,1012.966667,1012.266179,0,0,0,0,10.45751466,16.93452769,214.7297425,149.5561985,21.10499963
20/01/20,193,106.15,208.44,160.19,220.02,2.03,183.35,0,0,0,0,1,23.87033333,70.84260067,17.80991667,25.56745842,0,0,0,0,1013.183333,1012.484273,0.05,0,0.083333333,0,9.054497917,13.76077143,180.1742235,185.4435941,18.62999977
21/01/20,229,125.95,247.32,190.07,261.06,2.4,217.55,0,0,0,0,1,23.6495,71.74666429,17.862,25.37271046,0,0,0,0,1014.25,1013.549759,1.700000025,0,2.416666667,0.833333333,8.978214038,15.00422028,277.6452797,261.9042353,18.82499975
22/01/20,174,95.7,187.92,144.42,198.36,1.83,165.3,0,0,0,0,1,24.84325,62.25421583,16.82241665,25.86112525,0,0,0,0,1014.5625,1013.864835,1.412500017,0,0.5,3.708333333,10.73020509,19.00701268,175.3228195,135.2616744,22.10999908
23/01/20,195,107.25,210.6,161.85,222.3,2.05,185.25,0,0,0,0,1,25.68491667,64.85943017,18.27866667,26.98296771,0,0,0,0,1013.466667,1012.771706,0,0,0,0,13.26799148,22.44412635,182.458656,157.5293837,26.50499904
24/01/20,171,94.05,184.68,141.93,194.94,1.8,162.45,0,0,0,0,1,25.54325,63.35793638,17.80158333,26.98603804,0,0,0,0,1013.354167,1012.658957,0,0,0,0,10.88478228,20.164446,212.4450553,157.0940362,22.63499929
25/01/20,188,103.4,203.04,156.04,214.32,1.97,178.6,0,0,0,0,1,24.85783333,66.32773625,17.83283333,26.30999654,0,0,0,0,1012.829167,1012.132708,6.137500229,0,0.958333333,18.54166667,10.72396941,18.21026823,229.2829364,179.7833166,22.30499929
26/01/20,250,137.5,270,207.5,285,2.63,237.5,0,0,0,0,1,24.83075,73.32685354,19.32033333,27.24797196,0,0,0,0,1011.5125,1010.816926,0.075000004,0,0.125,0,8.940379292,13.66167527,279.1115869,230.2753121,19.15499971
27/01/20,148,81.4,159.84,122.84,168.72,1.55,140.6,0,0,0,0,1,23.54116667,77.70770642,19.02241667,25.84591013,0,0,0,0,1011.833333,1011.134478,1.9499999,2.166666667,0,0,8.775646425,13.84894293,277.3312217,274.6005001,18.86999946
28/01/20,82,45.1,88.56,68.06,93.48,0.86,77.9,0,0,0,0,1,23.16616667,75.87537046,18.55783333,25.02356692,0.041666667,0.041666667,0,0,1013.258333,1012.557721,26.96249932,25.125,7.25,0,9.822308042,15.31459283,315.3460533,312.5468675,21.43499965
29/01/20,82,45.1,88.56,68.06,93.48,0.86,77.9,0,0,0,0,1,21.04533333,60.76124221,12.91616658,20.26315154,0,0,0,0,1015.745833,1015.03837,8.299999813,8.75,0.708333333,0,13.16746365,20.88904171,243.6102705,241.8252021,26.66999956
30/01/20,127,69.85,137.16,105.41,144.78,1.33,120.65,0,0,0,0,1,21.46825,58.67134075,12.58283323,20.85327313,0,0,0,0,1013.975,1013.26978,5.125000213,0,0,17.08333333,11.56268195,19.83076706,219.9711523,219.8361898,24.2999994
31/01/20,146,80.3,157.68,121.18,166.44,1.53,138.7,0,0,0,0,1,21.37241667,62.37197313,13.53908331,21.12412098,0,0,0,0,1012.075,1011.370866,0,0,0,0,11.17896698,18.65547607,227.6533585,213.6342256,23.14499923
01/02/20,164,90.2,177.12,136.12,186.96,1.72,155.8,0,0,0,0,1,22.54741667,64.69780817,15.15991663,22.82705863,0,0,0,0,1012.225,1011.523532,0.325,0,0,1.083333333,11.65753958,18.66273793,227.7627103,206.8965842,23.96999925
02/02/20,179,98.45,193.32,148.57,204.06,1.88,170.05,0,0,0,0,1,23.40575,74.17497371,17.97658333,25.55271054,0,0,0,0,1014.025,1013.32433,8.925000154,1.416666667,0,25.5,6.874830563,10.03831744,152.0762139,167.1873291,15.58499958
03/02/20,188,103.4,203.04,156.04,214.32,1.97,178.6,0,0,0,0,1,22.62241667,83.23988946,19.30158333,25.31257663,0,0,0,0,1013.991667,1013.289186,31.61666696,19.125,2.208333333,43.70833333,7.218718463,10.4028002,200.9838385,233.0022051,16.34999992
04/02/20,176,96.8,190.08,146.08,200.64,1.85,167.2,0,0,0,0,1,23.237,61.88047333,15.0536666,23.52557463,0,0,0,0,1013.154167,1012.453728,14.85000005,10.66666667,0.041666667,17.41666667,11.84402293,19.77859463,258.8178437,231.6764206,24.22499917
05/02/20,137,75.35,147.96,113.71,156.18,1.44,130.15,0,0,0,0,1,23.387,53.08685325,12.8369999,22.8610825,0,0,0,0,1012.979167,1012.279149,5.325000054,0,0.125,17.5,11.64420187,20.46676324,226.2556217,213.2894113,24.53999946
06/02/20,123,67.65,132.84,102.09,140.22,1.29,116.85,0,0,0,0,1,22.43075,60.33245942,13.90158321,22.41418238,0,0,0,0,1012.9,1012.19781,8.600000042,0,0,28.66666667,10.82428325,18.38039274,249.7633387,265.0142792,22.55999925
07/02/20,126,69.3,136.08,104.58,143.64,1.32,119.7,0,0,0,0,1,21.47658333,63.30136667,13.46616656,21.08530038,0,0,0,0,1014.270833,1013.565383,0,0,0,0,12.41094157,19.78383463,201.0784025,225.8164634,25.16999873
08/02/20,135,74.25,145.8,112.05,153.9,1.42,128.25,0,0,0,0,1,23.79533333,56.33865917,14.15574992,23.20637871,0,0,0,0,1013.691667,1012.992145,0.975,0,1.625,0,15.17425438,25.1015161,160.9017924,149.6124258,30.08999921
09/02/20,138,75.9,149.04,114.54,157.32,1.45,131.1,0,0,0,0,1,24.81408333,53.17859708,14.40366663,24.2389715,0,0,0,0,1013.5375,1012.84048,3.025000042,0.083333333,4.916666667,0,15.67275848,26.23366225,173.0677229,162.4988098,31.34999954
10/02/20,134,73.7,144.72,111.22,152.76,1.41,127.3,0,0,0,0,1,26.1995,57.5014625,16.98283327,26.928545,0,0,0,0,1012.541667,1011.848573,5.100000017,0.916666667,4.458333333,5.333333333,13.61589492,22.69507992,142.4889122,144.8706869,27.04499933
